sim	id	N	NGE	MODEL	H2G	H2GE	fastGWAS	LINEAR_MODEL
37	42	200000	500	1pct	0.1	0	True	enet
37	43	200000	500	1pct	0.1	0	True	enet
37	44	200000	500	1pct	0.1	0	True	enet
37	45	200000	500	1pct	0.1	0	True	enet
37	46	200000	500	1pct	0.1	0	True	enet
37	47	200000	500	1pct	0.1	0	True	enet
37	48	200000	500	1pct	0.1	0	True	enet
37	49	200000	500	1pct	0.1	0	True	enet
37	50	200000	500	1pct	0.1	0	True	enet
37	51	200000	500	1pct	0.1	0	True	enet
37	52	200000	500	1pct	0.1	0	True	enet
37	53	200000	500	1pct	0.1	0	True	enet
37	54	200000	500	1pct	0.1	0	True	enet
37	55	200000	500	1pct	0.1	0	True	enet
37	56	200000	500	1pct	0.1	0	True	enet
37	57	200000	500	1pct	0.1	0	True	enet
37	58	200000	500	1pct	0.1	0	True	enet
37	59	200000	500	1pct	0.1	0	True	enet
37	60	200000	500	1pct	0.1	0	True	enet
37	61	200000	500	1pct	0.1	0	True	enet
37	62	200000	500	1pct	0.1	0	True	enet
37	63	200000	500	1pct	0.1	0	True	enet
37	64	200000	500	1pct	0.1	0	True	enet
37	65	200000	500	1pct	0.1	0	True	enet
37	66	200000	500	1pct	0.1	0	True	enet
37	67	200000	500	1pct	0.1	0	True	enet
37	68	200000	500	1pct	0.1	0	True	enet
37	69	200000	500	1pct	0.1	0	True	enet
37	70	200000	500	1pct	0.1	0	True	enet
37	71	200000	500	1pct	0.1	0	True	enet
37	72	200000	500	1pct	0.1	0	True	enet
37	73	200000	500	1pct	0.1	0	True	enet
37	74	200000	500	1pct	0.1	0	True	enet
37	75	200000	500	1pct	0.1	0	True	enet
37	76	200000	500	1pct	0.1	0	True	enet
37	77	200000	500	1pct	0.1	0	True	enet
37	78	200000	500	1pct	0.1	0	True	enet
37	79	200000	500	1pct	0.1	0	True	enet
37	80	200000	500	1pct	0.1	0	True	enet
37	81	200000	500	1pct	0.1	0	True	enet
37	82	200000	500	1pct	0.1	0	True	enet
37	83	200000	500	1pct	0.1	0	True	enet
37	84	200000	500	1pct	0.1	0	True	enet
37	85	200000	500	1pct	0.1	0	True	enet
37	86	200000	500	1pct	0.1	0	True	enet
37	87	200000	500	1pct	0.1	0	True	enet
37	88	200000	500	1pct	0.1	0	True	enet
37	89	200000	500	1pct	0.1	0	True	enet
37	90	200000	500	1pct	0.1	0	True	enet
37	91	200000	500	1pct	0.1	0	True	enet
37	92	200000	500	1pct	0.1	0	True	enet
37	93	200000	500	1pct	0.1	0	True	enet
37	94	200000	500	1pct	0.1	0	True	enet
37	95	200000	500	1pct	0.1	0	True	enet
37	96	200000	500	1pct	0.1	0	True	enet
37	97	200000	500	1pct	0.1	0	True	enet
37	98	200000	500	1pct	0.1	0	True	enet
37	99	200000	500	1pct	0.1	0	True	enet
37	100	200000	500	1pct	0.1	0	True	enet
38	1	200000	500	1pct	0.1	0	True	lasso
38	2	200000	500	1pct	0.1	0	True	lasso
38	3	200000	500	1pct	0.1	0	True	lasso
38	4	200000	500	1pct	0.1	0	True	lasso
38	5	200000	500	1pct	0.1	0	True	lasso
38	6	200000	500	1pct	0.1	0	True	lasso
38	7	200000	500	1pct	0.1	0	True	lasso
38	8	200000	500	1pct	0.1	0	True	lasso
38	9	200000	500	1pct	0.1	0	True	lasso
38	10	200000	500	1pct	0.1	0	True	lasso
38	11	200000	500	1pct	0.1	0	True	lasso
38	12	200000	500	1pct	0.1	0	True	lasso
38	13	200000	500	1pct	0.1	0	True	lasso
38	14	200000	500	1pct	0.1	0	True	lasso
38	15	200000	500	1pct	0.1	0	True	lasso
38	16	200000	500	1pct	0.1	0	True	lasso
38	17	200000	500	1pct	0.1	0	True	lasso
38	18	200000	500	1pct	0.1	0	True	lasso
38	19	200000	500	1pct	0.1	0	True	lasso
38	20	200000	500	1pct	0.1	0	True	lasso
38	21	200000	500	1pct	0.1	0	True	lasso
38	22	200000	500	1pct	0.1	0	True	lasso
38	23	200000	500	1pct	0.1	0	True	lasso
38	24	200000	500	1pct	0.1	0	True	lasso
38	25	200000	500	1pct	0.1	0	True	lasso
38	26	200000	500	1pct	0.1	0	True	lasso
38	27	200000	500	1pct	0.1	0	True	lasso
38	28	200000	500	1pct	0.1	0	True	lasso
38	29	200000	500	1pct	0.1	0	True	lasso
38	30	200000	500	1pct	0.1	0	True	lasso
38	31	200000	500	1pct	0.1	0	True	lasso
38	32	200000	500	1pct	0.1	0	True	lasso
38	33	200000	500	1pct	0.1	0	True	lasso
38	34	200000	500	1pct	0.1	0	True	lasso
38	35	200000	500	1pct	0.1	0	True	lasso
38	36	200000	500	1pct	0.1	0	True	lasso
38	37	200000	500	1pct	0.1	0	True	lasso
38	38	200000	500	1pct	0.1	0	True	lasso
38	39	200000	500	1pct	0.1	0	True	lasso
38	40	200000	500	1pct	0.1	0	True	lasso
38	41	200000	500	1pct	0.1	0	True	lasso
38	42	200000	500	1pct	0.1	0	True	lasso
38	43	200000	500	1pct	0.1	0	True	lasso
38	44	200000	500	1pct	0.1	0	True	lasso
38	45	200000	500	1pct	0.1	0	True	lasso
38	46	200000	500	1pct	0.1	0	True	lasso
38	47	200000	500	1pct	0.1	0	True	lasso
38	48	200000	500	1pct	0.1	0	True	lasso
38	49	200000	500	1pct	0.1	0	True	lasso
38	50	200000	500	1pct	0.1	0	True	lasso
38	51	200000	500	1pct	0.1	0	True	lasso
38	52	200000	500	1pct	0.1	0	True	lasso
38	53	200000	500	1pct	0.1	0	True	lasso
38	54	200000	500	1pct	0.1	0	True	lasso
38	55	200000	500	1pct	0.1	0	True	lasso
38	56	200000	500	1pct	0.1	0	True	lasso
38	57	200000	500	1pct	0.1	0	True	lasso
38	58	200000	500	1pct	0.1	0	True	lasso
38	59	200000	500	1pct	0.1	0	True	lasso
38	60	200000	500	1pct	0.1	0	True	lasso
38	61	200000	500	1pct	0.1	0	True	lasso
38	62	200000	500	1pct	0.1	0	True	lasso
38	63	200000	500	1pct	0.1	0	True	lasso
38	64	200000	500	1pct	0.1	0	True	lasso
38	65	200000	500	1pct	0.1	0	True	lasso
38	66	200000	500	1pct	0.1	0	True	lasso
38	67	200000	500	1pct	0.1	0	True	lasso
38	68	200000	500	1pct	0.1	0	True	lasso
38	69	200000	500	1pct	0.1	0	True	lasso
38	70	200000	500	1pct	0.1	0	True	lasso
38	71	200000	500	1pct	0.1	0	True	lasso
38	72	200000	500	1pct	0.1	0	True	lasso
38	73	200000	500	1pct	0.1	0	True	lasso
38	74	200000	500	1pct	0.1	0	True	lasso
38	75	200000	500	1pct	0.1	0	True	lasso
38	76	200000	500	1pct	0.1	0	True	lasso
38	77	200000	500	1pct	0.1	0	True	lasso
38	78	200000	500	1pct	0.1	0	True	lasso
38	79	200000	500	1pct	0.1	0	True	lasso
38	80	200000	500	1pct	0.1	0	True	lasso
38	81	200000	500	1pct	0.1	0	True	lasso
38	82	200000	500	1pct	0.1	0	True	lasso
38	83	200000	500	1pct	0.1	0	True	lasso
38	84	200000	500	1pct	0.1	0	True	lasso
38	85	200000	500	1pct	0.1	0	True	lasso
38	86	200000	500	1pct	0.1	0	True	lasso
38	87	200000	500	1pct	0.1	0	True	lasso
38	88	200000	500	1pct	0.1	0	True	lasso
38	89	200000	500	1pct	0.1	0	True	lasso
38	90	200000	500	1pct	0.1	0	True	lasso
38	91	200000	500	1pct	0.1	0	True	lasso
38	92	200000	500	1pct	0.1	0	True	lasso
38	93	200000	500	1pct	0.1	0	True	lasso
38	94	200000	500	1pct	0.1	0	True	lasso
38	95	200000	500	1pct	0.1	0	True	lasso
38	96	200000	500	1pct	0.1	0	True	lasso
38	97	200000	500	1pct	0.1	0	True	lasso
38	98	200000	500	1pct	0.1	0	True	lasso
38	99	200000	500	1pct	0.1	0	True	lasso
38	100	200000	500	1pct	0.1	0	True	lasso
39	1	200000	500	1pct	0.1	0	True	ridge
39	2	200000	500	1pct	0.1	0	True	ridge
39	3	200000	500	1pct	0.1	0	True	ridge
39	4	200000	500	1pct	0.1	0	True	ridge
39	5	200000	500	1pct	0.1	0	True	ridge
39	6	200000	500	1pct	0.1	0	True	ridge
39	7	200000	500	1pct	0.1	0	True	ridge
39	8	200000	500	1pct	0.1	0	True	ridge
39	9	200000	500	1pct	0.1	0	True	ridge
39	10	200000	500	1pct	0.1	0	True	ridge
39	11	200000	500	1pct	0.1	0	True	ridge
39	12	200000	500	1pct	0.1	0	True	ridge
39	13	200000	500	1pct	0.1	0	True	ridge
39	14	200000	500	1pct	0.1	0	True	ridge
39	15	200000	500	1pct	0.1	0	True	ridge
39	16	200000	500	1pct	0.1	0	True	ridge
39	17	200000	500	1pct	0.1	0	True	ridge
39	18	200000	500	1pct	0.1	0	True	ridge
39	19	200000	500	1pct	0.1	0	True	ridge
39	20	200000	500	1pct	0.1	0	True	ridge
39	21	200000	500	1pct	0.1	0	True	ridge
39	22	200000	500	1pct	0.1	0	True	ridge
39	23	200000	500	1pct	0.1	0	True	ridge
39	24	200000	500	1pct	0.1	0	True	ridge
39	25	200000	500	1pct	0.1	0	True	ridge
39	26	200000	500	1pct	0.1	0	True	ridge
39	27	200000	500	1pct	0.1	0	True	ridge
39	28	200000	500	1pct	0.1	0	True	ridge
39	29	200000	500	1pct	0.1	0	True	ridge
39	30	200000	500	1pct	0.1	0	True	ridge
39	31	200000	500	1pct	0.1	0	True	ridge
39	32	200000	500	1pct	0.1	0	True	ridge
39	33	200000	500	1pct	0.1	0	True	ridge
39	34	200000	500	1pct	0.1	0	True	ridge
39	35	200000	500	1pct	0.1	0	True	ridge
39	36	200000	500	1pct	0.1	0	True	ridge
39	37	200000	500	1pct	0.1	0	True	ridge
39	38	200000	500	1pct	0.1	0	True	ridge
39	39	200000	500	1pct	0.1	0	True	ridge
39	40	200000	500	1pct	0.1	0	True	ridge
39	41	200000	500	1pct	0.1	0	True	ridge
39	42	200000	500	1pct	0.1	0	True	ridge
39	43	200000	500	1pct	0.1	0	True	ridge
39	44	200000	500	1pct	0.1	0	True	ridge
39	45	200000	500	1pct	0.1	0	True	ridge
39	46	200000	500	1pct	0.1	0	True	ridge
39	47	200000	500	1pct	0.1	0	True	ridge
39	48	200000	500	1pct	0.1	0	True	ridge
39	49	200000	500	1pct	0.1	0	True	ridge
39	50	200000	500	1pct	0.1	0	True	ridge
39	51	200000	500	1pct	0.1	0	True	ridge
39	52	200000	500	1pct	0.1	0	True	ridge
39	53	200000	500	1pct	0.1	0	True	ridge
39	54	200000	500	1pct	0.1	0	True	ridge
39	55	200000	500	1pct	0.1	0	True	ridge
39	56	200000	500	1pct	0.1	0	True	ridge
39	57	200000	500	1pct	0.1	0	True	ridge
39	58	200000	500	1pct	0.1	0	True	ridge
39	59	200000	500	1pct	0.1	0	True	ridge
39	60	200000	500	1pct	0.1	0	True	ridge
39	61	200000	500	1pct	0.1	0	True	ridge
39	62	200000	500	1pct	0.1	0	True	ridge
39	63	200000	500	1pct	0.1	0	True	ridge
39	64	200000	500	1pct	0.1	0	True	ridge
39	65	200000	500	1pct	0.1	0	True	ridge
39	66	200000	500	1pct	0.1	0	True	ridge
39	67	200000	500	1pct	0.1	0	True	ridge
39	68	200000	500	1pct	0.1	0	True	ridge
39	69	200000	500	1pct	0.1	0	True	ridge
39	70	200000	500	1pct	0.1	0	True	ridge
39	71	200000	500	1pct	0.1	0	True	ridge
39	72	200000	500	1pct	0.1	0	True	ridge
39	73	200000	500	1pct	0.1	0	True	ridge
39	74	200000	500	1pct	0.1	0	True	ridge
39	75	200000	500	1pct	0.1	0	True	ridge
39	76	200000	500	1pct	0.1	0	True	ridge
39	77	200000	500	1pct	0.1	0	True	ridge
39	78	200000	500	1pct	0.1	0	True	ridge
39	79	200000	500	1pct	0.1	0	True	ridge
39	80	200000	500	1pct	0.1	0	True	ridge
39	81	200000	500	1pct	0.1	0	True	ridge
39	82	200000	500	1pct	0.1	0	True	ridge
39	83	200000	500	1pct	0.1	0	True	ridge
39	84	200000	500	1pct	0.1	0	True	ridge
39	85	200000	500	1pct	0.1	0	True	ridge
39	86	200000	500	1pct	0.1	0	True	ridge
39	87	200000	500	1pct	0.1	0	True	ridge
39	88	200000	500	1pct	0.1	0	True	ridge
39	89	200000	500	1pct	0.1	0	True	ridge
39	90	200000	500	1pct	0.1	0	True	ridge
39	91	200000	500	1pct	0.1	0	True	ridge
39	92	200000	500	1pct	0.1	0	True	ridge
39	93	200000	500	1pct	0.1	0	True	ridge
39	94	200000	500	1pct	0.1	0	True	ridge
39	95	200000	500	1pct	0.1	0	True	ridge
39	96	200000	500	1pct	0.1	0	True	ridge
39	97	200000	500	1pct	0.1	0	True	ridge
39	98	200000	500	1pct	0.1	0	True	ridge
39	99	200000	500	1pct	0.1	0	True	ridge
39	100	200000	500	1pct	0.1	0	True	ridge
40	1	200000	500	1pct	0.1	0	True	trueqtl
40	2	200000	500	1pct	0.1	0	True	trueqtl
40	3	200000	500	1pct	0.1	0	True	trueqtl
40	4	200000	500	1pct	0.1	0	True	trueqtl
40	5	200000	500	1pct	0.1	0	True	trueqtl
40	6	200000	500	1pct	0.1	0	True	trueqtl
40	7	200000	500	1pct	0.1	0	True	trueqtl
40	8	200000	500	1pct	0.1	0	True	trueqtl
40	9	200000	500	1pct	0.1	0	True	trueqtl
40	10	200000	500	1pct	0.1	0	True	trueqtl
40	11	200000	500	1pct	0.1	0	True	trueqtl
40	12	200000	500	1pct	0.1	0	True	trueqtl
40	13	200000	500	1pct	0.1	0	True	trueqtl
40	14	200000	500	1pct	0.1	0	True	trueqtl
40	15	200000	500	1pct	0.1	0	True	trueqtl
40	16	200000	500	1pct	0.1	0	True	trueqtl
40	17	200000	500	1pct	0.1	0	True	trueqtl
40	18	200000	500	1pct	0.1	0	True	trueqtl
40	19	200000	500	1pct	0.1	0	True	trueqtl
40	20	200000	500	1pct	0.1	0	True	trueqtl
40	21	200000	500	1pct	0.1	0	True	trueqtl
40	22	200000	500	1pct	0.1	0	True	trueqtl
40	23	200000	500	1pct	0.1	0	True	trueqtl
40	24	200000	500	1pct	0.1	0	True	trueqtl
40	25	200000	500	1pct	0.1	0	True	trueqtl
40	26	200000	500	1pct	0.1	0	True	trueqtl
40	27	200000	500	1pct	0.1	0	True	trueqtl
40	28	200000	500	1pct	0.1	0	True	trueqtl
40	29	200000	500	1pct	0.1	0	True	trueqtl
40	30	200000	500	1pct	0.1	0	True	trueqtl
40	31	200000	500	1pct	0.1	0	True	trueqtl
40	32	200000	500	1pct	0.1	0	True	trueqtl
40	33	200000	500	1pct	0.1	0	True	trueqtl
40	34	200000	500	1pct	0.1	0	True	trueqtl
40	35	200000	500	1pct	0.1	0	True	trueqtl
40	36	200000	500	1pct	0.1	0	True	trueqtl
40	37	200000	500	1pct	0.1	0	True	trueqtl
40	38	200000	500	1pct	0.1	0	True	trueqtl
40	39	200000	500	1pct	0.1	0	True	trueqtl
40	40	200000	500	1pct	0.1	0	True	trueqtl
40	41	200000	500	1pct	0.1	0	True	trueqtl
40	42	200000	500	1pct	0.1	0	True	trueqtl
40	43	200000	500	1pct	0.1	0	True	trueqtl
40	44	200000	500	1pct	0.1	0	True	trueqtl
40	45	200000	500	1pct	0.1	0	True	trueqtl
40	46	200000	500	1pct	0.1	0	True	trueqtl
40	47	200000	500	1pct	0.1	0	True	trueqtl
40	48	200000	500	1pct	0.1	0	True	trueqtl
40	49	200000	500	1pct	0.1	0	True	trueqtl
40	50	200000	500	1pct	0.1	0	True	trueqtl
40	51	200000	500	1pct	0.1	0	True	trueqtl
40	52	200000	500	1pct	0.1	0	True	trueqtl
40	53	200000	500	1pct	0.1	0	True	trueqtl
40	54	200000	500	1pct	0.1	0	True	trueqtl
40	55	200000	500	1pct	0.1	0	True	trueqtl
40	56	200000	500	1pct	0.1	0	True	trueqtl
40	57	200000	500	1pct	0.1	0	True	trueqtl
40	58	200000	500	1pct	0.1	0	True	trueqtl
40	59	200000	500	1pct	0.1	0	True	trueqtl
40	60	200000	500	1pct	0.1	0	True	trueqtl
40	61	200000	500	1pct	0.1	0	True	trueqtl
40	62	200000	500	1pct	0.1	0	True	trueqtl
40	63	200000	500	1pct	0.1	0	True	trueqtl
40	64	200000	500	1pct	0.1	0	True	trueqtl
40	65	200000	500	1pct	0.1	0	True	trueqtl
40	66	200000	500	1pct	0.1	0	True	trueqtl
40	67	200000	500	1pct	0.1	0	True	trueqtl
40	68	200000	500	1pct	0.1	0	True	trueqtl
40	69	200000	500	1pct	0.1	0	True	trueqtl
40	70	200000	500	1pct	0.1	0	True	trueqtl
40	71	200000	500	1pct	0.1	0	True	trueqtl
40	72	200000	500	1pct	0.1	0	True	trueqtl
40	73	200000	500	1pct	0.1	0	True	trueqtl
40	74	200000	500	1pct	0.1	0	True	trueqtl
40	75	200000	500	1pct	0.1	0	True	trueqtl
40	76	200000	500	1pct	0.1	0	True	trueqtl
40	77	200000	500	1pct	0.1	0	True	trueqtl
40	78	200000	500	1pct	0.1	0	True	trueqtl
40	79	200000	500	1pct	0.1	0	True	trueqtl
40	80	200000	500	1pct	0.1	0	True	trueqtl
40	81	200000	500	1pct	0.1	0	True	trueqtl
40	82	200000	500	1pct	0.1	0	True	trueqtl
40	83	200000	500	1pct	0.1	0	True	trueqtl
40	84	200000	500	1pct	0.1	0	True	trueqtl
40	85	200000	500	1pct	0.1	0	True	trueqtl
40	86	200000	500	1pct	0.1	0	True	trueqtl
40	87	200000	500	1pct	0.1	0	True	trueqtl
40	88	200000	500	1pct	0.1	0	True	trueqtl
40	89	200000	500	1pct	0.1	0	True	trueqtl
40	90	200000	500	1pct	0.1	0	True	trueqtl
40	91	200000	500	1pct	0.1	0	True	trueqtl
40	92	200000	500	1pct	0.1	0	True	trueqtl
40	93	200000	500	1pct	0.1	0	True	trueqtl
40	94	200000	500	1pct	0.1	0	True	trueqtl
40	95	200000	500	1pct	0.1	0	True	trueqtl
40	96	200000	500	1pct	0.1	0	True	trueqtl
40	97	200000	500	1pct	0.1	0	True	trueqtl
40	98	200000	500	1pct	0.1	0	True	trueqtl
40	99	200000	500	1pct	0.1	0	True	trueqtl
40	100	200000	500	1pct	0.1	0	True	trueqtl
41	1	200000	500	1snp	0.1	0	False	enet
41	2	200000	500	1snp	0.1	0	False	enet
41	3	200000	500	1snp	0.1	0	False	enet
41	4	200000	500	1snp	0.1	0	False	enet
41	5	200000	500	1snp	0.1	0	False	enet
41	6	200000	500	1snp	0.1	0	False	enet
41	7	200000	500	1snp	0.1	0	False	enet
41	8	200000	500	1snp	0.1	0	False	enet
41	9	200000	500	1snp	0.1	0	False	enet
41	10	200000	500	1snp	0.1	0	False	enet
41	11	200000	500	1snp	0.1	0	False	enet
41	12	200000	500	1snp	0.1	0	False	enet
41	13	200000	500	1snp	0.1	0	False	enet
41	14	200000	500	1snp	0.1	0	False	enet
41	15	200000	500	1snp	0.1	0	False	enet
41	16	200000	500	1snp	0.1	0	False	enet
41	17	200000	500	1snp	0.1	0	False	enet
41	18	200000	500	1snp	0.1	0	False	enet
41	19	200000	500	1snp	0.1	0	False	enet
41	20	200000	500	1snp	0.1	0	False	enet
41	21	200000	500	1snp	0.1	0	False	enet
41	22	200000	500	1snp	0.1	0	False	enet
41	23	200000	500	1snp	0.1	0	False	enet
41	24	200000	500	1snp	0.1	0	False	enet
41	25	200000	500	1snp	0.1	0	False	enet
41	26	200000	500	1snp	0.1	0	False	enet
41	27	200000	500	1snp	0.1	0	False	enet
41	28	200000	500	1snp	0.1	0	False	enet
41	29	200000	500	1snp	0.1	0	False	enet
41	30	200000	500	1snp	0.1	0	False	enet
41	31	200000	500	1snp	0.1	0	False	enet
41	32	200000	500	1snp	0.1	0	False	enet
41	33	200000	500	1snp	0.1	0	False	enet
41	34	200000	500	1snp	0.1	0	False	enet
41	35	200000	500	1snp	0.1	0	False	enet
41	36	200000	500	1snp	0.1	0	False	enet
41	37	200000	500	1snp	0.1	0	False	enet
41	38	200000	500	1snp	0.1	0	False	enet
41	39	200000	500	1snp	0.1	0	False	enet
41	40	200000	500	1snp	0.1	0	False	enet
41	41	200000	500	1snp	0.1	0	False	enet
41	42	200000	500	1snp	0.1	0	False	enet
41	43	200000	500	1snp	0.1	0	False	enet
41	44	200000	500	1snp	0.1	0	False	enet
41	45	200000	500	1snp	0.1	0	False	enet
41	46	200000	500	1snp	0.1	0	False	enet
41	47	200000	500	1snp	0.1	0	False	enet
41	48	200000	500	1snp	0.1	0	False	enet
41	49	200000	500	1snp	0.1	0	False	enet
41	50	200000	500	1snp	0.1	0	False	enet
41	51	200000	500	1snp	0.1	0	False	enet
41	52	200000	500	1snp	0.1	0	False	enet
41	53	200000	500	1snp	0.1	0	False	enet
41	54	200000	500	1snp	0.1	0	False	enet
41	55	200000	500	1snp	0.1	0	False	enet
41	56	200000	500	1snp	0.1	0	False	enet
41	57	200000	500	1snp	0.1	0	False	enet
41	58	200000	500	1snp	0.1	0	False	enet
41	59	200000	500	1snp	0.1	0	False	enet
41	60	200000	500	1snp	0.1	0	False	enet
41	61	200000	500	1snp	0.1	0	False	enet
41	62	200000	500	1snp	0.1	0	False	enet
41	63	200000	500	1snp	0.1	0	False	enet
41	64	200000	500	1snp	0.1	0	False	enet
41	65	200000	500	1snp	0.1	0	False	enet
41	66	200000	500	1snp	0.1	0	False	enet
41	67	200000	500	1snp	0.1	0	False	enet
41	68	200000	500	1snp	0.1	0	False	enet
41	69	200000	500	1snp	0.1	0	False	enet
41	70	200000	500	1snp	0.1	0	False	enet
41	71	200000	500	1snp	0.1	0	False	enet
41	72	200000	500	1snp	0.1	0	False	enet
41	73	200000	500	1snp	0.1	0	False	enet
41	74	200000	500	1snp	0.1	0	False	enet
41	75	200000	500	1snp	0.1	0	False	enet
41	76	200000	500	1snp	0.1	0	False	enet
41	77	200000	500	1snp	0.1	0	False	enet
41	78	200000	500	1snp	0.1	0	False	enet
41	79	200000	500	1snp	0.1	0	False	enet
41	80	200000	500	1snp	0.1	0	False	enet
41	81	200000	500	1snp	0.1	0	False	enet
41	82	200000	500	1snp	0.1	0	False	enet
41	83	200000	500	1snp	0.1	0	False	enet
41	84	200000	500	1snp	0.1	0	False	enet
41	85	200000	500	1snp	0.1	0	False	enet
41	86	200000	500	1snp	0.1	0	False	enet
41	87	200000	500	1snp	0.1	0	False	enet
41	88	200000	500	1snp	0.1	0	False	enet
41	89	200000	500	1snp	0.1	0	False	enet
41	90	200000	500	1snp	0.1	0	False	enet
41	91	200000	500	1snp	0.1	0	False	enet
41	92	200000	500	1snp	0.1	0	False	enet
41	93	200000	500	1snp	0.1	0	False	enet
41	94	200000	500	1snp	0.1	0	False	enet
41	95	200000	500	1snp	0.1	0	False	enet
41	96	200000	500	1snp	0.1	0	False	enet
41	97	200000	500	1snp	0.1	0	False	enet
41	98	200000	500	1snp	0.1	0	False	enet
41	99	200000	500	1snp	0.1	0	False	enet
41	100	200000	500	1snp	0.1	0	False	enet
42	1	200000	500	1snp	0.1	0	False	lasso
42	2	200000	500	1snp	0.1	0	False	lasso
42	3	200000	500	1snp	0.1	0	False	lasso
42	4	200000	500	1snp	0.1	0	False	lasso
42	5	200000	500	1snp	0.1	0	False	lasso
42	6	200000	500	1snp	0.1	0	False	lasso
42	7	200000	500	1snp	0.1	0	False	lasso
42	8	200000	500	1snp	0.1	0	False	lasso
42	9	200000	500	1snp	0.1	0	False	lasso
42	10	200000	500	1snp	0.1	0	False	lasso
42	11	200000	500	1snp	0.1	0	False	lasso
42	12	200000	500	1snp	0.1	0	False	lasso
42	13	200000	500	1snp	0.1	0	False	lasso
42	14	200000	500	1snp	0.1	0	False	lasso
42	15	200000	500	1snp	0.1	0	False	lasso
42	16	200000	500	1snp	0.1	0	False	lasso
42	17	200000	500	1snp	0.1	0	False	lasso
42	18	200000	500	1snp	0.1	0	False	lasso
42	19	200000	500	1snp	0.1	0	False	lasso
42	20	200000	500	1snp	0.1	0	False	lasso
42	21	200000	500	1snp	0.1	0	False	lasso
42	22	200000	500	1snp	0.1	0	False	lasso
42	23	200000	500	1snp	0.1	0	False	lasso
42	24	200000	500	1snp	0.1	0	False	lasso
42	25	200000	500	1snp	0.1	0	False	lasso
42	26	200000	500	1snp	0.1	0	False	lasso
42	27	200000	500	1snp	0.1	0	False	lasso
42	28	200000	500	1snp	0.1	0	False	lasso
42	29	200000	500	1snp	0.1	0	False	lasso
42	30	200000	500	1snp	0.1	0	False	lasso
42	31	200000	500	1snp	0.1	0	False	lasso
42	32	200000	500	1snp	0.1	0	False	lasso
42	33	200000	500	1snp	0.1	0	False	lasso
42	34	200000	500	1snp	0.1	0	False	lasso
42	35	200000	500	1snp	0.1	0	False	lasso
42	36	200000	500	1snp	0.1	0	False	lasso
42	37	200000	500	1snp	0.1	0	False	lasso
42	38	200000	500	1snp	0.1	0	False	lasso
42	39	200000	500	1snp	0.1	0	False	lasso
42	40	200000	500	1snp	0.1	0	False	lasso
42	41	200000	500	1snp	0.1	0	False	lasso
42	42	200000	500	1snp	0.1	0	False	lasso
42	43	200000	500	1snp	0.1	0	False	lasso
42	44	200000	500	1snp	0.1	0	False	lasso
42	45	200000	500	1snp	0.1	0	False	lasso
42	46	200000	500	1snp	0.1	0	False	lasso
42	47	200000	500	1snp	0.1	0	False	lasso
42	48	200000	500	1snp	0.1	0	False	lasso
42	49	200000	500	1snp	0.1	0	False	lasso
42	50	200000	500	1snp	0.1	0	False	lasso
42	51	200000	500	1snp	0.1	0	False	lasso
42	52	200000	500	1snp	0.1	0	False	lasso
42	53	200000	500	1snp	0.1	0	False	lasso
42	54	200000	500	1snp	0.1	0	False	lasso
42	55	200000	500	1snp	0.1	0	False	lasso
42	56	200000	500	1snp	0.1	0	False	lasso
42	57	200000	500	1snp	0.1	0	False	lasso
42	58	200000	500	1snp	0.1	0	False	lasso
42	59	200000	500	1snp	0.1	0	False	lasso
42	60	200000	500	1snp	0.1	0	False	lasso
42	61	200000	500	1snp	0.1	0	False	lasso
42	62	200000	500	1snp	0.1	0	False	lasso
42	63	200000	500	1snp	0.1	0	False	lasso
42	64	200000	500	1snp	0.1	0	False	lasso
42	65	200000	500	1snp	0.1	0	False	lasso
42	66	200000	500	1snp	0.1	0	False	lasso
42	67	200000	500	1snp	0.1	0	False	lasso
42	68	200000	500	1snp	0.1	0	False	lasso
42	69	200000	500	1snp	0.1	0	False	lasso
42	70	200000	500	1snp	0.1	0	False	lasso
42	71	200000	500	1snp	0.1	0	False	lasso
42	72	200000	500	1snp	0.1	0	False	lasso
42	73	200000	500	1snp	0.1	0	False	lasso
42	74	200000	500	1snp	0.1	0	False	lasso
42	75	200000	500	1snp	0.1	0	False	lasso
42	76	200000	500	1snp	0.1	0	False	lasso
42	77	200000	500	1snp	0.1	0	False	lasso
42	78	200000	500	1snp	0.1	0	False	lasso
42	79	200000	500	1snp	0.1	0	False	lasso
42	80	200000	500	1snp	0.1	0	False	lasso
42	81	200000	500	1snp	0.1	0	False	lasso
42	82	200000	500	1snp	0.1	0	False	lasso
42	83	200000	500	1snp	0.1	0	False	lasso
42	84	200000	500	1snp	0.1	0	False	lasso
42	85	200000	500	1snp	0.1	0	False	lasso
42	86	200000	500	1snp	0.1	0	False	lasso
42	87	200000	500	1snp	0.1	0	False	lasso
42	88	200000	500	1snp	0.1	0	False	lasso
42	89	200000	500	1snp	0.1	0	False	lasso
42	90	200000	500	1snp	0.1	0	False	lasso
42	91	200000	500	1snp	0.1	0	False	lasso
42	92	200000	500	1snp	0.1	0	False	lasso
42	93	200000	500	1snp	0.1	0	False	lasso
42	94	200000	500	1snp	0.1	0	False	lasso
42	95	200000	500	1snp	0.1	0	False	lasso
42	96	200000	500	1snp	0.1	0	False	lasso
42	97	200000	500	1snp	0.1	0	False	lasso
